CONISTON HOLYWATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD299978,Long,-3.0795,Lat,54.3717,Elevation,250,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3027/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,10.76,5.25,10.7,11.83,8.78,11.86,14.86,5.83,12.86,12.74,,,,,,,,,,,,12.99,12.88,9.62,12.66,,,10.82,14.99,12.27,5.11,2.76,11.95,15.85,14.69,8.08,13.61,9.53,16.53,9.66,6.82,10.54,9.22,7.02,9.43,7.43,8.93,13.14,10.39,5.2,15.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,16.3,15.44,7.02,6.29,13.72,14.46,10,2.52,10.91,2.18,,,,,,,,,,,,12.07,0.06,10.69,0.95,,,15.68,5.2,11.76,4.21,9.42,3.95,7.21,5.19,10.86,9.23,1.6,8.55,8.7,11.02,9.18,3.73,3.64,7.33,3.38,1.92,8.34,14.39,4.71,10.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,4.82,4.26,15,11.15,10.47,5.43,2.83,5.22,3.28,9.01,,,,,,,,,,,,1.2,7.68,6.66,6.56,,,3.29,6.7,7.07,11.85,5.98,7.07,3.34,1.83,6.68,5.76,10.48,7.32,5.39,5.88,8.59,6.65,1.63,7.91,4.04,4.31,8.67,3.36,7.02,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,6.68,7.29,4.05,9.28,2.54,5.35,9.78,3.79,2.42,5.06,,,,,,,,,,,,6.71,8.04,4.31,5.72,,,5.55,2.05,5.79,4.55,3.2,4.25,6.55,6.25,5.16,2.73,9.41,5.02,12.36,8.86,5.48,6.76,5.88,3.31,5.74,2.14,2.18,3.21,7.28,8.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,4.88,3.63,4.11,4.74,5.46,1.86,6.09,5.42,2.41,2.58,,,,,,,,,,,,5.32,6.5,3.88,7.72,,,3.07,8.22,1.14,1.34,8.13,6.57,7.76,5.49,5.6,2.03,4.62,3.41,4.67,3.69,2.4,5.03,4.12,5.88,6.59,7.1,5.47,7.48,2.22,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,4.38,6.25,9.06,8.71,1.32,1.69,6.15,3.79,4.33,3.79,,,,,,,,,,,,10.85,2.2,4.52,3.8,,,5.98,9.96,6.98,1.5,1.32,1.81,6.87,9.12,7,9.25,6.16,11.9,1.71,5.35,2.38,7.19,4.2,10.35,8,4.39,4.21,4.79,6.84,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,5.56,1.21,7.24,1.59,6.46,9.37,5.04,2.97,6.14,2.49,,,,,,,,,,,,10.69,8.69,6.4,3.98,,,5.97,14.92,14,9.2,2.63,8.77,7.92,4.45,7.88,8.3,5.87,5.32,5.31,7.48,6.98,6.42,14.81,11.93,4.07,9.63,8.22,4.71,7.33,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,13.63,6.38,11.22,3.71,9.36,5.35,4.15,15.31,7.89,7.11,,,,,,,,,,,,5.34,1.79,6.81,9.11,,,4.49,5.58,2.96,5,11.41,9.92,15.56,8.43,3.54,8.97,1.04,10.86,5.5,13.67,9.9,12.57,11.9,11.18,4.11,14.49,10,8.1,1.11,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,1.24,8.12,4.29,2.7,6.22,1.71,5.37,9.25,20.48,9.6,,,,,,,,,,,,2.9,11.23,1.26,14.12,,,7.99,5.99,3.9,10.44,2.69,10.64,11.57,12.72,9.44,17.03,7.01,12.21,3.61,21.23,12.54,8.48,16.29,18.18,6.84,8.35,13.7,9.99,1.98,7.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,2.52,9.03,12.31,5.43,3.48,3.33,17.12,17.19,14.34,3.77,,,,,,,,,,,,8.25,14.96,7.46,16.3,,,4.38,23.58,3.65,10.65,11.47,15.05,12.28,10.03,10.27,0.83,2.1,9.16,10.73,9.42,1.68,7.4,4.12,20.41,7.96,11.02,11.8,11.87,11.51,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
